CHAPTER 24: Area
SECTION: EXERCISE (objective MCQs)
Questions 31-75
(50
2
(80
50) m
+
×
+
−
×




 
	
	 = [(82 × 52) – (80 × 50)] m2 = (4264 – 4000) m2 = 264 m2.

66. Let the length of the field be x metres. Then, breadth of 
the field = 
3
metres.
4 x






	
	
2
3
4
300
300
400

67. 2(l + b) = 340 (Given).
	
	 Area of the boundary 
	
	 = [(l + 2)(b + 2) – lb] = 2 (l + b) + 4 = 344.
	
	 \ Cost of gardening = ` (344 × 10) = ` 3440.

68. lb = 96 (Given)
	
	 Area of pathway = [(l – 4)(b – 4) – lb] = 16 – 4(l + b), 
which cannot be determined.
	
	 So, data is inadequate.

69. Let the width of the path be x.
	
	 Then, [(38 × 32) – {(38 – 2x)(32 – 2x)}] = 600 
	
	 ⇒ [1216 – (1216 – 140x + 4x2)]
	
	 ⇒ 4x2 – 140 x + 600 = 0 ⇒ x2 – 35x + 150 = 0
	
	 ⇒ x2 – 30x – 5x + 150 = 0 ⇒ (x – 30) (x – 5) = 0 	
	
⇒ x = 5 m.	
	
[\ x ≠ 30]

70. 22
R
R


π
=
⇔
=
×
=




	
	
1
Now,
(diagonal)
diagonal

71. Length of the fence = 2(60 + 40) m = 200 m.
	
	 Cost of fencing = ` (200 × 50) = ` 10000.
	
	 Area of the road = [(64 × 44) – (60 × 40)] m2 
	
	 	
	
         = (2816 – 2400) m2 = 416 m2.
	
	 Let the cost of tiling the rood be ` x per sq. m.
	
	 \ 416x + 10000 = 51600 ⇒ 416x = 41600 ⇒ x = ` 100.
13
13
New area
.
10
10
x
xy
y


=
×
=




	
	 \ 
13
13
10
Required ratio
13 : 10.
10
xy
xy




=
=
=





72. Area of the roads = (80 × 10 + 60 × 10 – 10 × 10) m2 
	
	 	
	
	
     = 1300 m2.
	
	 \ Cost of gravelling = ` (1300 × 30) = ` 39000.

73. Area of the field = (25 × 15) m2 = 375 m2.
	
	 Area of the passages = (25 × 2 + 15 × 2 – 2 × 2) m2 
	
	 	
	
	
         = 76 m2.
	
	 Area under grass = (375 – 76) m2 = 299 m2.

74. Area of the park = (60 × 40) m2 = 2400 m2.
	
	 Area of the lawn = 2109 m2.
	
	 ∴ Area of the crossroads = (2400 – 2109) m2 = 291 m2.
	
	 Let the width of the road be x metres. Then, 
	
	 60x + 40x – x2 = 291	 ⇔ x2 – 100x + 291 = 0 ⇔ (x – 97) 
(x – 3) = 0 ⇔ x = 3  	
[\  x ≠ 97].

75. Let the length and breadth of each card be l and b inches 
respectively.
	
	 Then, area of each card = (lb) sq.inches
	
	 Area of the rectangle = Sum of areas of 9 cards = (9 lb) 
sq. inches.
	
	 So, 9 lb = 180 ⇒ lb = 20	
...(i)
	
	 Length of rectangle = (5b) inches. Breadth of rectangle = 
(l + b) inches.
	
	 Area of rectangle = 5b(l + b) sq. inches
	
	 \  5b(l + b) = 180  ⇒ lb + b2 = 36
	
	 	
	
	
      ⇒ b2 = 36 – 20 = 16 ⇒ b = 4.
	
	 Putting b = 4 in (i), we get: l = 5.
	
	 So, length of rectangle = (5 × 4) inches = 20 inches.
	
	 Breadth of rectangle = (5 + 4) inches = 9 inches.
	
	 Perimeter of rectangle = 2(20 + 9) inches = 58 inches.
