CHAPTER 18: Time and Distance
SECTION: EXERCISE (objective MCQs)
Questions 83-127
	 Adding (ii) and (iii), we get : 2x = 60 or x = 30.
	
	 Putting x = 30 in (ii), we get : y = 16.
	
	 Hence, the speeds of the two sea-trawlers are 30 km/hr 
and 16 km/hr.

117. Let C’s speed = x km/hr. Then, B’s speed = 3x km/hr 
and A’s speed = 6x km/hr.
	
	 \ Ratio of speeds of A, B, C = 6x : 3x : x = 6 : 3 : 1.
	
	 Ratio of times taken = 1 1
:
:1
1: 2 : 6.
6
3
=
	
	 If C takes 6 min, then A takes 1 min.
	
	 If C takes 72 min, then A takes 
1
72 min
12 min.
6


×
=





118. Qua]ntity of water let in by the leak in 1 min
	
	 	
= 
3
3
15
1
15
4
tonnes =
tonnes =
tonnes.
12
4
12
48






×








A
O
B
	
	 Quantity of water thrown out by the pumps in 1 min
	
	 	
= 
12
1
tonnes =
tonnes.
60
5






 
 Net quantity of water filled in the ship in 1 min
	
	 	
= 
15
1
27
–
tonnes =
tonnes.
48
5
240






	
	 27
240  tonnes water is filled in 1 min.
 
 60 tonnes water is filled in 

×




240
60 min
27
	
	 	
=
1600
80
=
min
hrs.
3
9
	
	 Hence, required speed = 
40
km/hr 
(80/9)
	
	 	


×




9
9
1
= 40
km/hr =
km/hr = 4
km/hr.
80
2
2

119. Quantity of petrol consumed in 1 hour
	
	 	
= 
40
1 litres
10
2


+




 = 
1
4
litres.
2
	
	 Time for which the fuel lasted = 













18
hrs
1
4 2
	
 	
	
                           


×




2
= 18
hrs = 4 hrs.
9
	
	 \ Required distance = (40  × 4) km = 160 km.

120. To be 0.5 km apart, they take 1 hour.
	
	 To be 8.5 km apart, they take 
1
8.5 hrs =17 hrs.
0.5


×





121. Since A and B move in the same direction along the circle, 
so they will first meet each other when there is a differ­
ence of one round between the two.
	
	 Relative speed of A and B = (6 – 1) = 5 rounds per hour.
	
	 Time taken to complete one round at this speed
	
	 	
= 1 hr = 12min.
5

122. Perimeter of the field = 2(400 + 300) m = 1400 m = 1.4 km.
	
	 Since A and B move in the same direction, so they will 
first meet each other when there is a difference of one 
round i.e., 1.4 km between the two.
	
	 Relative speed of A and B = (3 – 2.5) km/hr = 0.5 km/hr.
	
	 Time take to cover 1.4 km at this speed = 





1.4
hr
0.5
	
	 	
	
	
4
= 2
hr = 2 hr 48 min.
5
 
 
 So they shall first cross each other at 9 : 48 a.m. and again, 
2 hr 48 min after 9 : 48 a.m. i.e., 12 : 36 p.m.
	
	 Thus, till 12 : 30 p.m. they will cross each other once.

123. Distance covered by first person in time t
	
	 = 
2
1
rounds = 
round.
8
4







TIME AND DISTANCE	
591
	
	 Distance covered by second person in time t = 3
8  round.
 
 Speed of first person = 1
4t ; 	
Speed of second person = 3
8t
.
	
	 Since the two persons start from A and B respectively, so 
they shall meet each other when there is a difference of 
7
8  round between the two.
	
	 Relative speed of A and B = 
3
1
1
–
.
8
4
8
t
t
t

=




	
	 Time taken to cover 7
8  round at this speed = 
7
8
7
8
t
t


×
=




.

124. Suppose after x km from the start B catches up with A. 
Then, the difference in the time taken by A to cover x km 
and that taken by B to cover x km is 4 hours.
	
	 \ 
4 or
26.7 km.
4
10
x
x
x
−
=
=

125. Suppose the two trains meet x km from Delhi.
	
	 Then, 
2

126. Relative speed of the thief and policeman 
	
	 	
	
	
= (11 – 10) km/hr = 1 km/hr.
	
	 Distance covered in 6 minutes = 

×




1
6 km
60
	
	 	
	
                          
1
=
km = 100 m.
10
	
	 \ Distance between the thief and policeman 
	
	 	
	
	
                     = (200 – 100) m = 100 m.

127. Relative speed of the car w.r.t. bus = (50 – 30) km/hr 
	
	 	
	
	
= 20 km/hr.
	
	 Required distance = Distance covered in 15 min at relative 
speed	
= 
1
20
km = 5 km.
4


×




