CHAPTER 4: Simplification
SECTION: EXERCISE (objective MCQs)
Questions 354-398
– 1)
4
4
– 1
1
(
– 1) (
1)
x
x
x
x
x
x
+
−
=
+
+
	
	 	
	
= 
8

392. Given exp.	= 
2
2
2
2
1
1
1
1
1
1
–
x
x
x
x
x
x
x
x
x
x
x
x









+
+
⋅
−
+
+
⋅






















	
	 	
	
= 
3
3
6
3
3
6
1
1

393. 2
2
2
2
1
1
1
3
3
2
9
x
x
x
x
x
x
x
x
1


+
=
⇒
+
=
⇒
+
+
⋅
⋅
=




	
	 	
				
2
2
1
9 – 2

394. 2
2
2
2
2
1
1
1
1
– 2
a
p
a
p
a
a
p
a
a
a
a


−
=
⇒
−
=
⇒
+
⋅
⋅
=




	
	 	
		  
2
2
2
1

395. 2
1
1
1
3
1
3
1
9
x
x
x
x
−


=
⇒
−
=
⇒
−
=




	
	 	
				
2
1
2
1
–
9
x
x
⇒
+
=
	
	 	
				
2
1
2
2
1
9
9
9
4

396. 2
2
2
2
2
2
1
1
1
34
2
34
2
36
x
x
x
x
x
x
+
=
⇒
+
+
⋅
⋅
=
+
=
	
	 	
				 		 			
2
1
1
36

397. 2
2
1
1
2
2
x
x
x
x




+
=
⇒
+
=








	
	 	
				 		 	
2
2
2
2
1
1
2
4
2
x
x
x
x
⇒
+
+
=
⇒
+
=
	
	 	
	
2
2
1
1
2
2
2
0
x
x x
x
⇒
+
−
⋅
⋅
=
−
=
	
	
	
2
1
1
0

398. 2
2
1
1
6
6
36
a
a
a
a




+
=
⇒
+
=
=








	
	 	
				 		
2
2
2
2
1
1
2
36
34
a
a
a
a


⇒
+
+
=
⇒
+
=




	
	 	
	
2
2
2
2
1
(34)
a
a


⇒
+
=




	
	
	
4
4
4
4
1
1
2
1156
1154.
a
a
a
a


⇒
+
+
=
⇒
+
=




