CHAPTER 10: Logarithms
SECTION: EXERCISE (objective MCQs)
Questions 44-88
	 Its characteristic is 19. Hence, the number of digits in 264 
is 20.

87. log 450 = 50 log 4 = 50 log 22 = (50 × 2) log 2 = 100 × log 
2 = (100 × 0.30103) = 30.103.
	
	 ∴ Characteristic = 30. Hence, the number of digits in 
450 = 31.

88. log 520 = 20 log 5 = 




×
=
−








10
20
log
20 (log 10
log 2)
2
	
	 	
   = 20 (1 – 0.3010) = 20 × 0.6990 = 13.9800.
	
	 ∴ Characteristic = 13. Hence, the number of digits in
	
	    520 is 14.
