CHAPTER 17: Time and Work
SECTION: EXERCISE (objective MCQs)
Questions 3-47
(A + B + C)’s 1 day’s work = 7 .
12
	
	 So,  A’s 1 day’s work = 
=
=




7
1
4
1
–
.
12
4
12
3

TIME AND WORK	
545
	
	 \	
A alone can do the work in 3 days.

37. 8
10
12
120
	
	 Work done by P, Q and R in 2 hours = 

×
=




37
37

38. (A + B)’s 1 day’s work = 1 ;
12
	
	 (B + C)’s 1 day’s work = 1 ;
8
	
	 (A + C)’s 1 day’s work = 1.
6
	
	 [(A + B)’s 1 day’s work + (B + C)’s 1 day’s work] – (A 
+ C)’s 1 day’s work = 
+
=
1
1
1
1
–
.
12
8
6
24
	
	 ⇒	
2 (B’s 1 day’s work) = 1
24
	
	 ⇒	
B’s 1 day’s work = 1 .
48
	
	 Hence, B alone can do the work in 48 days.

39. (A + B)’s 1 day’s work = 1 ;
25  C’s 1 day’s work = 1 .
35
	
	 (A + B + C)’s 1 day’s work = 

+
=




1
1

40. 5
`
`

41. 48

42. Ratio of rates of working of A and B = 2 : 1.
	
	 So,  ratio of times taken = 1 : 2.
	
	 ∴	
A’s 1 day’s work = 1 ;
6  B’s 1 day’s work = 1 .
12
	
	 (A + B)’s 1 day’s work = 

+
=
=




1
1
3

43. 90
40
12
360
	
	 (A + B + C)’s 24 days’ work = 
×
=
43
344

44. Total time taken by David and Michael together
	
	 	
= 4 days 19 hrs 12 min = 4 days 
1
19
hrs
5
	
	 	
= 


×




96
1
4 days +
days
5
24
 = 
4
24
4
days =
days.
5
5
	
	 (David + Michael)’s 1 day’s work = 5 .
24
	
	 (David’s 1 day’s work) : (Michael’s 1 day’s work)
	
	 	
	
	
                 = 
=
2 :1
2 : 3.
3
	
	 \	
Michael’s 1 day’s work = 

×
=




5
3

45. Ratio of times taken by A and B = 1 : 3.
	
	 If difference of time is 2 days, B takes 3 days.

546	
QUANTITATIVE APTITUDE
	
	 If difference of time is 60 days, B takes 

×
=




3
60
90 days.
2
	
	 So, A takes 30 days to do the work.
	
	 A’s 1 day’s work = 1 ;
30  B’s 1 day’s work = 1 .
90
	
	 (A + B)’s 1 day’s work = 

+
=
=




1
1
4

46. (A’s 1 day’s work) : (B’s 1 day’s work) = 
=
7 :1
7 : 4.
4
	
	 Let A’s and B’s 1 day’s work be 7x and 4x respectively.
	
	 Then,  7x + 4x = 
⇒
=
⇒
=
1
1
1

47. Ratio of times taken by Kamal and Bimal = 150 : 100
	
	 	
= 3 : 2
	
	 Suppose Bimal takes x days to do the work.
	
	 3 : 2 : : 15 : x ⇒ x = 
×






2
15
3
 ⇒ x = 10 days.
