CHAPTER 25: Volume and Surface Area
SECTION: EXERCISE (objective MCQs)
Questions 259-303
3
3
3
R
R
R
π
−
π
=
π
−
	
	 	
	
	
= 
(
)
3
4
0.331
3 R
π
 
	
	 	
Increase% 
(
)
3
3
4
0.331
3
100
33.1%
4
3
R
R
π
=
×
=
π

302. Ball is dropped from the height of 36m when the ball will 
rise at the third bounce 
	
	 Required height = 2
2
2
36
3
3
3
×
×
×
	
	 	
	
	
= 32
2
10
3
3
=
m.

303. Given length of width of swimming pool is 9m and 12m 
respectively.
	
	 Volume of swimming pool = 
1
4
9 12
2
+


×
×



	
	 	
	
	
= 
5
9 12
270
2
×
×
=
cu. meter.
