CHAPTER 12: Profit and Loss
SECTION: EXERCISE (objective MCQs)
Questions 156-200
	 Profit = ` (12 – 6.40) = ` 5.60.
	
	 Profit% = 
5.60
100 %
87.5%.
6.40


×
=





192. S.P. = 97 1 %
2
 of ` 650 = 
195
1
650
633.75.
2
100


×
×
=




`
`

193. M.P. = ` 272000.
	
	 Discount = ` [(4% of 200000) + (2.5% of 72000)]
	
	 	
      = ` (8000 + 1800) = ` 9800.
	
	 ∴	
Actual price = ` (272000 – 9800) = ` 262200.

194. C.P. = 90% of 80% of ` 1400 
90
80
1400
1008.
100
100


=
×
×
=




`
`

195. C.P. = ` 50. M.P. = 108% of ` 50 = 
108
50

196. Rate of discount = 
12
100 %
15%.
80


×
=





197. Group A: Rate of discount = 
10
100 %
15.38%.
65


×
=




	
	 Group B: Rate of discount = 
10
100 %
16.66%.
60


×
=




	
	 Group C: Rate of discount = 
10
100 %
14.29%.
70


×
=




	
	 Group D: Rate of discount = 
10
100 %
13.33%.
75


×
=





198. 100
100


×
×
=




`
`

199. Let the original S.P. of the perfume be ` x.
	
	 Then, 85% of x = 3675.40  ⇒  x = 
3675.40
100
4324.
85
×

=





200. S.P. of each article = 
37.40
18.70.
2

=




`
`
	
	 Let M.P. be ` x.
	
	 Then, 85% of x = 18.70  ⇒  
18.70
100
