CHAPTER 11: Percentage
SECTION: EXERCISE (objective MCQs)
Questions 330-374
1.25x).
	
	 Margin of victory in previous polls = (Votes cast in favour) 
– (Votes not cast in favour)
	
	 	
	
= (260000 – x) – x = (260000 – 2x).
	
	 Margin of loss in this year’s polls = (Votes not cast in 
favour) – (Votes cast in favour)
	
	 	
	
= 1.25x – (260000 – 1.25x) = 2.5x – 260000.
	
	 \	
2.5x – 260000 	
	
	
= 2 (260000 – 2x)  ⇒  6.5x = 780000 ⇒ x = 120000.
	
	 Hence, number of people who voted for Praja Party in 
previous polls = 260000 – 120000 = 140000.

366	
QUANTITATIVE APTITUDE

367. Given (180 % of ?) ÷ 2 = 504 
 
 ⇒ 
180
?
2
504
100


×
+
=




 
	
	 ⇒ 
180
?
504
2
100
×
=
×
 
 
 ⇒ ? × 180
1008
100 =
 
     = 
1008
100
?
560
180
×
=
=

368. x % of y = 100
xy 	
...(i)
	
	 and  y% of  x = 100
xy 	
 ... (ii)
	
	 from (i) & (ii) 
	
	 x% of y = y % of x

369. 2
66
%
3
of ` 312/- exceeds ` 200 by ` x
	
	 According to the question, required difference 
	
	 = ` 
200
200
312
%
200
312
200
3
3
100




×
−
=
×
−




×




	
	 = ` 
200
312
200
300


×
−



 
	
	 ⇒ ` x = ` (208 – 200) = ` 8/-

370. 105.27% of 1200.11 + 11.80% of 2360.85 = 21.99% of 
(?) + 1420.99 
	
	 105 % of 1200 + 12% of 2360 = 22 % of (?) + 1421
	
	 105
1200
12
2360
22
?
1421
100
100
100
×
×
×
+
=
+
	
	 or,  22
(?)
1260
283.20
1421
100
×
=
+
−
	
	  ⇒ 22
(?)
1543
1421
100
×
=
−
 ⇒ 22
(?)
121
100
×
=
	
	 ∴ ? = 122
100
122
50
22
11
×
×
=
= 6100
554.5
550
11
=
≈

371. Let the amount of actual bill be ` x. 
	
	 According to the question, 15% of x = ` 54 
	
	 = 
15
54
100
x ×
=
	
 	
54
100
15
x
×
=
= ` 360

372. Given (550 % of 250) ÷ 275 = (?)
	
	
550
250
(?)
275
100
×
=
÷
	
	 ⇒ (?) = ( 55 × 25) ÷ 275
	
	 ⇒ (?) = 55
25
5
275
×
=

373. Statement I 
	
	 Let maximum marks for test be x 
	
	 Raman scored marks = 288 – 128 = 160 marks 
	
	 According to question 25% of x = 160 
	
	 ⇒ x = 160
100
25
×
 = 640
	
	 Statement II : let minimum passing percentage be y marks 
	
	 Marks score by Raman = 460 
	
	 Minimum passing marks = 160 + 64 = 224 
	
	 According to question y% of 640 = 224 
	
	 y = 224
100
640
×
 = 35%
	
	 Both Statement I and II together are necessary to answer 
the question 
	
	 Hence option (e) is correct

374. Given 32% of 825 + 25% of 1440 = 1025 – (?)
 	
	 (?) = [1025 – (32% of 825) – (25% of 1440)] 
	
	 ⇒ 1025 – 
32
825
25
1440
100
100
×
×




−








	
	 = (1025 – 264 – 360) 
	
	 = 401
