CHAPTER 18: Time and Distance
SECTION: EXERCISE (objective MCQs)
Questions 38-82
9


×




 = 71.11 km/hr.

74. Total distance travelled = (10 + 12) km/hr = 22 km/hr.
	
	 Total time taken = 
10
12
61
hrs
hrs.
12
10
30


+
=




	
	 \ Average speed = 
30
22
km/hr = 10.8 km/hr.
61


×





75. Total distance travelled = (600 + 800 + 500 + 100) km
	
	 	
	
	
= 2000 km.
	
	 Total time taken = 600
800
500
100
hrs
80
40
400
50


+
+
+




 = 123 hrs.
4
	
	 \ Average speed = 



×








4
8000
2000
km/hr =
km/hr
123
123
	
	                      
5
= 65
km/hr.
123

76. Total distance travelled = (24 + 36) km = 60 km.
	
	 Total time taken = 
24
36
3
12
39
hr =
hr =
hrs.
16
15
2
5
10




+
+








	
	 \ Average speed = 
10
200
60
km/hr =
km/hr
39
13




×








	
	 	
	
	
     = 15.38 km/hr.

77. Let each distance be equal to d. Then,
	
	 Total distance travelled = 3d.
	
	 Total time taken = 
(
)
hr =
hr.
d xy
yz
zx
d
d
d
x
y
z
xyz
+
+


+
+




	
	 \ Average speed = 3
km/hr
(
)
xyz
d
d xy
yz
zx


×


+
+


	
	 	
	
	
    = 
3
km/hr.
(
)
xyz
xy
yz
zx
+
+

78. Let the whole distance travelled be x km and the average 
speed of the car for the whole journey be y km/hr.
	
	 Then, 	
( /3)
( /3)
( / 3)
10
20
60
x
x
x
x
y
+
+
=
	
⇔ 30
60
180
x
x
x
x
y
+
+
=
 ⇔ 1
1
18 km/hr.
18 y
y
=
⇔
=

79. 15
20
10
2
39
60
60
60
x
x
x
×
+
×
+
×
=
 	
⇒ 
+
+
=
2
39
4
3
6
x
x
x
 ⇒ 3x + 8x + 2x = 468 ⇒ x = 36.

80. 4
4
x
x
x
+
=
⇒
=
⇒
=
	
	 Hence, speed of car = 100 km/hr, speed of train = 80 km/hr

81. Ratio of speeds while going and returning = 40 : 30 = 4 : 3.
	
	 Ratio of times taken while going and returning = 3 : 4.
	
	 Time taken while going = 

×




3
24
8 hr =
hr.
7
7
	
	 Time taken while returning = 

×




4
32
8 hr =
hr.
7
7
	
	 \ Required distance = 

×




24
960
40
miles =
miles
7
7
	
	 	
	
               = 137.14 miles.

82. Time taken = 1 hr 40 min 48 sec
	
	 	
	
    = 
=
4
51
126
1 hr 40
min
1
hrs =
hrs.
5
75
75
	
	 Let the actual speed be x km/hr.
	
	 Then, 
×
×


×
=
=
=


×


42
7
75
5
126
42 or
35 km/hr.
7
75
5
126
x
x
