CHAPTER 1: Number System
SECTION: EXERCISE (objective MCQs)
Questions 277-321
166	– 10
	
	 	
9	
15	– 1
	
	 	
	
1	– 6
	
	 \ Respective remainders are 10, 1 and 6.

316. 3	 x	
z = 7 × 1 + 4 = 11.
	
	 	
4	 y – 2	
y = 4 × z + 1 = 4 × 11 + 1 = 45.
	
	 	
7	 z – 1	
x = 3 × y + 2 = 3 × 45 + 2 = 137.
	
	 	
	 1 – 4
	
	 When 137 is divided by 84, the remainder obtained is 53.

317. 8	 x	
z = 3 × 31 + 2 = 95.
	
	 	
7	 y – 3	
y = 7 × z + 4 = 7 × 95 + 4 = 669.
	
	 	
3	 z – 4	
x = 8 × y + 3 = 8 × 669 + 3 = 5355.
	
	 	
	 31 – 2
	
	 \ Required number = 5355.

318. 3	 x	
y = 2 × 1 + 1 = 3
	
	 	
2	 y – 1	
x = 3 × y + 1 = 3 × 3 + 1 = 10.
	
	 	
	 1 – 1	
	
	 Clearly, 10 when divided by 6, leaves a remainder 4.

319. Let the number be N = 2x + 1.
	
	 N2 = (2x + 1)2 = 4x2 + 1 + 4x = 4x (x + 1) + 1.
	
	 Clearly, 4x (x + 1) is always divisible by 8 since one of x 
and (x + 1) is even which when multiplied by 4 is always 
divisible by 8.
	
	 Hence, required remainder = 1.

320. Sum of digits of numbers from 1 to 10 = 46.
	
	 Sum	of digits of numbers from 11 to 20 = 56.
	
	 Sum of digits of numbers from 21 to 29 = 63.
	
	 Sum of digits of the given number = 46 + 56 + 63 = 165.
	
	 So, the required remainder is the remainder obtained on 
dividing 165 by 9, which is 3.

321. When n is even, (xn – an) is divisible by (x + a).
	
	 \ (17200 – 1200) is divisible by (17 + 1)
	
	 ⇒ (17200 – 1) is divisible by 18
	
	 ⇒ On dividing 17200 by 18, we get 1 as remainder.
