CHAPTER 25: Volume and Surface Area
SECTION: EXERCISE (objective MCQs)
Questions 8-52
= (384000 – 301875) cm3 = 82125 cm3.

47. =
	
	 \ Length of diagonal = 
3
47
3 cm.
a =

48. 4
4
3
2
r
r
r
π ×
×
×
×


=
=






π × 




49. Let the thickness of the bottom be x cm.
	
	 Then, [(330 – 10) × (260 – 10) × (110 – x)] = 8000 × 1000
	
	 ⇔ 320 × 250 × (110 – x) = 8000 × 1000  
	
	 ⇔ 
8000
1000
(110
)
100
320
250
x
×
−
=
=
×
 
	
	 ⇔ x = 10 cm = 1 dm.

50. Let the dimensions of the bigger cuboid be x, y and z. 
	
	 Then, Volume of the bigger cuboid = xyz.
	
	 Vlume of the miniature cuboid
	
	 = 
1
1
1

51. Depth of the tank = 
24
m
2 m.
4
3


=


×


	
	 Since the tank is open and thickness of material is to be 
ignored, we have
	
	 Sum of inner and outer surfaces = 2[{2(l + b) × h} + lb]
	
	 	
= 2[{2 (4 + 3) × 2} + 4 × 3] m2 = 80 m2.
	
	 \ Cost of painting = ` (80 × 10) = ` 800.

52. Let length = l, breadth = b, height = h. Then, x = lb,
	
	 y = bh, z = lh.
	
	 Let V be the volume of the cuboid. Then, V = lbh.
	
	 \ xyz = lb × bh × lh = (lbh)2 = V2 or V = 
.
xyz
