CHAPTER 9: Surds and Indices
SECTION: EXERCISE (objective MCQs)
Questions 53-97
QUANTITATIVE APTITUDE

84. 3
2
1
3
2
3
3
4
2
5
5
5
5
5
1
2
2
5
(216)
(2500)
(300)
(3
2 )
(5
2 )
(5
2
3)
×
×
=
×
×
×
×
×
×
	
	 	
= 
3
3
2
2
1
3
3
4
2
2
5
5
5
5
5
1
1
2
5
5
3
2
5
2
5
2
3










×
×
×
×
×






















×




×
×
×
×
×
×
	
	 	
= 
9
9
8
4
2
2
1
5
5
5
5
5
5
5
3
2
5
2
5
2
3
×
×
×
×
×
×
	
	 	
= 
9
1
9
4
2
8
2
2
3
2
5
5
5
5
5
5
5
3
2
5
3
2

85. 12
28
16
12
28
16
12
11
12
11
6
(35)
(15)
(2
3)
(5
7)
(3
5)
(14)
(21)
(2
7)
(3
7)
×
×
×
×
×
×
×
=
×
×
×
×
	
	 	
	
= 
12
12
28
28
16
16
12
12
11
11
2
3
5
7
3
5
2
7
3
7
×
×
×
×
×
×
×
×
	
	 	
	
= 
(12
12)
(12
16
11)
(28
16)
(28
12
11)
2
3
5
7
−
+
−
+
−
−
×
×
×
	
	 	
	
= 20 × 317 × 544 × 75 = 317 × 544 × 75.
	
	 Number of prime factors = 17 + 44 + 5 = 66.

86. 1 + (3 + 1) (32 + 1) (34 + 1) (38 + 1) (316 + 1) (332 + 1)
	
	 	
= 1 + 1
2  [(3 – 1) (3 + 1) (32 + 1) (34 + 1) (38 + 1)
	
	 	
	 (316 + 1)(332 + 1)]
	
	 	
= 1 + 1
2  [(32 – 1) (32 + 1) (34 + 1) (38 + 1)
	
	 	
	
(316 + 1) (332 + 1)]
	
	 	
= 1 + 1
2  [(34 – 1) (34 + 1) (38 + 1) (316 + 1) (332 + 1)]
	
	 	
= 1 + 1
2  [(38 – 1) (38 + 1) (316 + 1) (332 + 1)]
	
	 	
= 1 + 1
2  [(316 – 1) (316 + 1) (332 + 1)]
	
	 	
= 1 + 1
2  [(332 – 1) (332 + 1)]
	
	 	
= 
64
1
1
(3
1)
2
+
−
 = 
64
64
2
3
1
3

87. (
)
(
)
1
1
1
1
1
1
1
1
n
m
m
n
n
m
m
n
a
a
a
a
a
a
−
−
+
=
+




+
+
+
+












	
	 = 
(
)

88. (xa)a2 – bc (xb)b2 – ca·(xc)c2 – ab
	
	 	
= x[a(a2 – bc)]·x[b(b2 – ca)]·x[c(c2 – ab)]
	
	 	
= x(a3 – abc)·x(b3 – abc)·x(c3 – abc)
	
	 	
= x(a3 – abc + b3 – abc + c3 – abc) = x(a3 + b3 + c3 – 3abc)
	
	 	
= x(3abc – 3abc) = x0 = 1.
	
	 [\	 If a + b + c = 0, a3 + b3 + c3 = 3abc]

89. Given Exp.	 = 
1
1
1
1
1
1
b
c
a
c
a
a
b
b
b
a
c
c
x
x
x
x
x
x
x
x
x
x
x
x
+




+
+
+
+












+ 

+
+






	
	 	
	
= 
(
)
(
)
(
)
a
b
a
b
c
a
b
c
c
a
b
c
x
x
x
x
x
x
x
x
x
x
x
x
+
+
+
+
+
+
+
+
	
	 	
	
= (
)

90. Given Exp.
	
	 	
=	x(b – c) (b + c – a)·x(c – a) (c + a – b)·x(a – b) (a + b – c)
	
	 	
=	x(b – c) (b + c) – a (b – c)·x(c – a)
	
	 	
	
(c + a) – b(c – a)·x(a – b) (a + b) – c (a – b)
	
	 	
=	x(b2 – c2 + c2 – a2 + a2 – b2)·x– a (b – c) – b (c – a) – c (a – b)
	
	 	
=	(x0 × x0) = (1 × 1) = 1.

91. Given Exp.	 = x(a – b) (a + b)·x(b – c) (b + c)·x(c – a) (c + a)
	
	 	
	
= x(a2 – b2).x(b2 – c2).x(c2 – a2)
	
	 	
	
= x(a2 – b2 + b2 – c2 + c2 – a2) = x0 = 1.

92. Given Exp.	 = 
1
1
1
(
)
(
)
(
)
.
.
{
}
{
}
{
}
a
b
b
c
c
a
ab
bc
ca
x
x
x
−
−
−
	
	 	
	
	 = 
(
)
(
)
(
)
.
.
a
b
b
c
c
a
ab
bc
ca
x
x
x
−
−
−
	
	 	
	
	 = 
(
)
(
)
(
)
a
b
b
c
c
a
ab
bc
ca
x
−
−
−


+
+




	
	 	
	
	 = 
1
1
1
1
1
1
0

93. Given Exp.	 = 
+












+












1
– 1
·
1
– 1
·
a
b
a
b
xy
xy
y
y
xy
xy
x
x
	
	 	
	
	 = (
1) ·(
– 1) ·
·
(
1) ·(
– 1) ·
·
a
b
a
b
a
b
a
b
xy
xy
x
x
xy
xy
y
y
+
+
	
	 	
	
	 = 
.
a
b
a
b
a
b
x
x
y
y
+
+
+


= 




94. Given Exp.	 = 
( – )( – )
( – )( – )
( – )( – )
·
·
b
c
c
a
a
b
a
b
c
a
a
b
b
c
b
c
c
a
x
x
x
+
+
+
	
	 	
	
	 = 
(
)( – )
(
)( – )
(
)( – )
( – )( – )( – )
b
c
b
c
c
a
c
a
a
b
a
b
a
b
b
c
c
a
x
+
+
+
+
+
	
	 	
	
	 = 
2
2
2
2
2
2
(
–
)
(
–
)
(
–
)
( – )( – )( – )
0

95. Let 
1
1

96. Let ax = by = cz = k.
	
	 Then,  a = 
1
1
1
,
and
.
y
x
z
k
b
k
c
k
=
=
	
	 \	
b2 = ac ⇔ 
2
2
1
1
1
1
1
y
y
x
z
x
z
k
k
k
k
k






+









=
×
⇔
=


	
	 \	
(
)
2

97. a1 = cz = (by)z = byz = (ax)yz = axyz ⇒ xyz = 1.
