CHAPTER 14: Partnership
SECTION: EXERCISE (objective MCQs)
Questions 10-54
	 = 60 : 24 : 108 : 80 = 15 : 6 : 27 : 20.
	
	 Let the total rent be ` x.
	
	 Then, A’s share = ` 
15
68
x

⋅




	
	 \ 
15
68
x  = 1020 ⇒ x = 
1020
68
15
×





 = 4624.
	
	 Hence, C’s share = ` 
27
4624
68


×



 = ` 1836.

37. Let the initial investments of A, B, C, be ` 3x, ` 5x and
` 7x respectively. Then,
	
	 (3x – 45600) : 5x : (7x + 337600) = 24 : 59 : 167. 
	
	 \ 
3
45600
24
5
59
x
x
−
=
 ⇒ 177x – 2690400 = 120x ⇒ 57x
	
	 	
	
        = 2690400 ⇒ x = 47200.
	
	 Hence, A’s initial investment = ` (47200 × 3) = ` 141600.

38. Ratio of initial investments = 1
1
1
:
:
3
4
5  = 20 : 15 : 12.
	
	 Let their initial investments be 20x, 15x and 12x respectively.
	
	 A : B : C = (20x × 15 + 10x × 15) : (15x × 30) : (12x × 30) 
= 450x : 450x : 360x = 5 : 5 :  4.
	
	 \  C’s share = ` 
4
4340
14


×



 = ` 1240.

39. Let their initial investments be x, 3x and 5x respectively. 
Then,
	
	 A : B : C = (x × 4 + 2x × 8) :
3
5
3
4
8 : 5
4
8
2
2
x
x
x
x



×
+
×
×
+
×





 
	
	         
 = 20x : 24x : 40x = 5 : 6  :  10.

40. A : B
	
	  
1
1
4
3
4
4
7
:
5
3
5
5
7
4
5
(12
21 ) : (15
28 )
33
: 43
33 : 43.
x
x
x
x
x
x
x
x
x
x
x
x








=
×
+
−
×
×
×
+
−
×
×
















=
+
+
=
=
	
	 ∴	
A’s share 
33
760

41. Suppose A invests ` 
for
6
6
x
y  months.
	
	 Then, B invests ` 
for
months.
3
3
x
y
	
	 C invests 
6
3
x
x
x




−
+








, i.e., ` 2
x  for y months.
	
	 ∴	






=
×
×
×












A : B : C
:
:
6
6
3
3
2
x
y
x
y
x
y
	
	 	
=
=
1
36
1
9
1
2
1
4
18
:
:
:
:
.
	
	 Hence, B’s share 
4
4600

42. For managing, A receives = 5% of ` 7400 = ` 370.
	
	 Balance = ` (7400 – 370) = ` 7030.
	
	 Ratio of their investments = (6500 × 6) : (8400 × 5) :
(10000 × 3)
	
	 	
	
= 39000 : 42000 : 30000 = 13 : 14 : 10. 
	
	 ∴	
B’s share 
14
7030
2660.
37


=
×
=




`
`

43. Suppose Raunaq invested ` x.
	
	 Then, Manick : Raunaq = (20000 × 6) : (x × 12)
	
	 \	
120000
6000
12
3000
x
=
  or  x = 120000
24
 = 5000.

44. Let C’s capital be ` x.
	
	 Then, A : B : C = 2560 : 2000 : x.
	
	 A’s share = ` 
2560
1105
4560
x


×
⋅




+
	
	 \ 1105 × 
2560
4560
x
+
 = 320
	
	 ⇒ 320x + 1459200 = 2828800
	
	 ⇒ 320x = 1369600

488	
QUANTITATIVE APTITUDE
	
	 ⇒ x = 4280.

45. Let total capital = ` x. Then, A’s capital = ` 
3
x

⋅




	
	  B’s capital = (A + C)’s capital ⇒ 2(B’s capital)
	
	               = (A + B + C)’s capital = ` x
	
	 ⇒	
B’s capital = ` 
.
2
x






	
	 	
C’s capital = ` 
3
2
x
x
x




−
+








 = ` 6
x ⋅
	
	 \	
A : B : C = 
:
:
3
2
6
x
x
x  = 2 : 3 : 1.
	
	 So, C’s share = ` 
1
900
6


×



 = ` 150.

46. Suppose B invested ` x for y months.
	
	 Then, A invested ` 3x for 2y months.
	
	 So, A : B = (3x × 2y) : (x × y) = 6xy : xy = 6 : 1.
	
	 ∴ 
B’s profit : Total profit = 1 : 7.
 
 Let the total profit be ` x.
	
	 Then, 1
4000 or
28000.
7
x
x
=
=

47. Suppose B joined after x months.
	
	 Then, 21000 × 12 = 36000 × (12 – x)
	
	 ⇔ 36x = 180 ⇔ x = 5.
	
	 Hence, B joined after 5 months.

48. Suppose B joined for x months.
	
	 Then, 85000
12
85000
12
3 or

49. 120
x
×
×
=
=
	
	 Hence, the required length is 49 m.
	 Ex. 7.	8 men working for 9 hours a day complete a piece of work in 20 days. In how many days can 7 men working 
for 10 hours a day complete the same piece of work?	
	
(Bank P.O., 2006)
	
Sol.	 Let the required number of days be x.
	
	 	
Less men, More days          	
(Indirect Proportion)
	
	 	
More hours per day, Less days    	
(Indirect Proportion)
	
	 	



Men
7 : 8
:: 20 :
Hours per day
10 : 9
x
	
	 \	
(7 × 10 × x) = (8 × 9 × 20) ⇔ x = 
8
9
20
144
4

50. Clearly, A invested his capital for 12 months while each 
one of B and C invested his capital for (12 – x) months.
 
 Ratio of profits of A, B and C
	
	 = (50000 × 12) : [60000 × (12 – x)] : [70000 × (12 – x)]
	
	 = 60 : 6(12 – x) : 7(12 – x)
	
	 = 60 : (72 – 6x) : (84 – 7x)
 
 But ratio of profits = 20 : 18 : 21 = 60 : 54 : 63.
	
	 \	
60 : (72 – 6x) : (84 – 7x) = 60 : 54 : 63
	
	 So, 72 – 6x = 54  ⇒  6x = 18  ⇒  x = 3.

51. Let B’s capital be ` x.
	
	 Then, A’s capital = ` (x + 600).
	
	 \	
A : B = 
19
15
(
600)
:
2
2
x
x



+
×
×







	
	 	
       = (19x + 11400) : 15x.
	
	 	
A’s share = ` 
(
)
(
)
19
11400
620
;
34
11400
x
x


+
×


+


	
	 	
B’s share = ` 
(
)
15
620
34
11400
x
x


×
⋅


+


	
	 \	
620 
19
11400
15
140
34
11400
34
11400
x
x
x
x
+


−
=


+
+


	
	 ⇒	
62 (4x + 11400) = 14 (34x + 11400)
	
	 ⇒	
248x + 706800 = 476x + 159600
	
	 ⇒	
228x = 547200 ⇒ x = 2400.
	
	 Hence, A’s capital = ` (2400 + 600) = ` 3000.

52. Let the total profit be ` x.
	
	 Then, B = 2
7
x  and A = 
2
7
x
x


−



 = 5
7
x ⋅
	
	 So, A : B = 5
2
:
7
7
x
x  = 5 : 2.
 
 Let B’s capital be ` y.
	
	 Then, 16000
8
5
16000
8
2
12800.
4
2
5
4
y
y
×
×
×


=
⇔
=
=




×
×

53. Let the total investment be ` z.
	
	 Then, 20% of z = 98000   ⇔   
98000
100
490000.
20
z
×


=
=




 
 Let the capitals of P, Q and R be ` 5x, ` 6x and ` 6x 
respectively.
	
	 Then, (5x × 12) + (6x × 12) + (6x × 6) = 490000 × 12
	
	 ⇔ 
490000
12
168
490000
12
35000.
168
x
x
×


=
×
⇔
=
=




	
	 ∴	
R’s investment = 6x = ` (6 × 35000) = ` 210000.

54. Let their investments be ` x for 14 months; ` y for 8 
months and ` z for 7 months respectively.
	
	 Then, 14x : 8y : 7z = 5 : 7 : 8.
	
	 Now,	
14
5
8
7
x
y =
 ⇔ 70x = 40y ⇔
