CHAPTER 22: Simple Interest
SECTION: EXERCISE (objective MCQs)
Questions 27-71
	 Hence, amount invested at 12% = (1200 – 700) = ` 500.

69. Let the time be x years.
	
	 Then, 
500
3
600
9
126
100
100
2
x
x


×
×
×
×

+
=




×




	
	 ⇔	
15x + 27x = 126   ⇔   42x = 126   ⇔   x = 3.
	
	 ∴	
Required time = 3 years.

70. Let each sum = ` x.
	
	 Let the first sum be invested for 
1
– 2
T





 years and the 
second sum for T years.
	
	 Then, 
1
8
– 2
100
x
T
x


×
× 



+
 = 2560
	
	 ⇒	
100x + 8xT – 4x = 256000
	
	 ⇒	
96x + 8xT = 256000                          ... (i)
	
	 And, 
7
100
x
T
x
×
×
+
 = 2560 ⇒ 100x + 7xT = 256000  ... (ii)
	
	 From (i) and (ii), we get: 96x + 8xT = 100x + 7xT
	
	 ⇒ 
4x = xT   ⇒   T = 4.
	
	 Putting T = 4 in (i), we get: 96x + 32x = 256000
	
	 ⇒	
128x = 256000  ⇒  x = 2000.

SIMPLE INTEREST	
657
	
	 Hence, each sum = ` 2000; time periods = 4 yrs and 
1
3
yrs.
2

71. Let the rate be R% p.a. Then,
	
	
5000
2
3000
4
2200
100
100
R
R
×
×
×
×




+
=








	
	 ⇔	
100R + 120R = 2200 ⇒ R = 
2200
